inspection_type,job_progress,latitude,longitude,inspection_date,result,approved_date
BAIT,56,40.718008702954,-73.99342724941,2016-07-21 10:20:11,Monitoring visit,2016-07-22 08:15:13
BAIT,57,40.718008702954,-73.99342724941,2016-07-21 09:50:42,Monitoring visit,2016-07-22 08:15:03
BAIT,55,40.718008702954,-73.99342724941,2016-07-15 10:35:17,Bait applied,2016-07-18 10:04:42
BAIT,56,40.718008702954,-73.99342724941,2016-07-15 10:05:33,Bait applied,2016-07-18 10:04:51
BAIT,54,40.718008702954,-73.99342724941,2016-07-14 10:20:26,Monitoring visit,2016-07-14 15:27:20
BAIT,55,40.718008702954,-73.99342724941,2016-07-14 09:50:51,Monitoring visit,2016-07-14 15:27:32
BAIT,53,40.718008702954,-73.99342724941,2016-07-08 10:20:31,Bait applied,2016-07-11 08:03:50
BAIT,54,40.718008702954,-73.99342724941,2016-07-08 09:50:46,Bait applied,2016-07-11 08:04:09
BAIT,52,40.718008702954,-73.99342724941,2016-07-07 10:20:57,Monitoring visit,2016-07-08 10:46:15
BAIT,53,40.718008702954,-73.99342724941,2016-07-07 09:50:00,Monitoring visit,2016-07-08 10:46:26
BAIT,51,40.718008702954,-73.99342724941,2016-07-01 10:10:37,Bait applied,2016-07-06 09:36:55
BAIT,52,40.718008702954,-73.99342724941,2016-07-01 09:40:30,Bait applied,2016-07-06 09:37:08
BAIT,50,40.718008702954,-73.99342724941,2016-06-30 10:20:27,Monitoring visit,2016-07-01 08:22:45
BAIT,51,40.718008702954,-73.99342724941,2016-06-30 09:50:20,Monitoring visit,2016-07-01 08:45:50
BAIT,49,40.718008702954,-73.99342724941,2016-06-24 10:20:45,Bait applied,2016-06-24 15:19:33
BAIT,50,40.718008702954,-73.99342724941,2016-06-24 09:50:16,Bait applied,2016-06-24 15:19:42
BAIT,48,40.718008702954,-73.99342724941,2016-06-23 13:30:43,Monitoring visit,2016-06-24 09:48:26
BAIT,49,40.718008702954,-73.99342724941,2016-06-23 13:00:27,Monitoring visit,2016-06-24 09:51:38
BAIT,47,40.718008702954,-73.99342724941,2016-06-17 12:10:34,Bait applied,2016-06-22 11:27:42
BAIT,48,40.718008702954,-73.99342724941,2016-06-17 11:40:19,Bait applied,2016-06-22 11:27:55
BAIT,46,40.718008702954,-73.99342724941,2016-06-10 12:30:15,Bait applied,2016-06-15 14:41:56
BAIT,47,40.718008702954,-73.99342724941,2016-06-10 12:00:46,Bait applied,2016-06-15 14:41:26
BAIT,45,40.718008702954,-73.99342724941,2016-06-09 13:20:27,Monitoring visit,2016-06-15 14:41:44
BAIT,46,40.718008702954,-73.99342724941,2016-06-09 12:50:43,Monitoring visit,2016-06-15 14:41:02
BAIT,44,40.718008702954,-73.99342724941,2016-06-03 11:58:02,Bait applied,2016-06-06 09:59:53
BAIT,45,40.718008702954,-73.99342724941,2016-06-03 11:28:40,Bait applied,2016-06-06 10:00:24
BAIT,43,40.718008702954,-73.99342724941,2016-05-27 11:50:46,Bait applied,2016-06-01 08:19:30
BAIT,44,40.718008702954,-73.99342724941,2016-05-27 11:20:33,Bait applied,2016-06-01 08:19:41
BAIT,42,40.718008702954,-73.99342724941,2016-05-26 11:10:10,Monitoring visit,2016-05-27 09:14:15
BAIT,43,40.718008702954,-73.99342724941,2016-05-26 10:40:57,Monitoring visit,2016-05-27 09:19:33
BAIT,41,40.718008702954,-73.99342724941,2016-05-20 12:50:09,Bait applied,2016-05-23 14:03:53
BAIT,42,40.718008702954,-73.99342724941,2016-05-20 12:20:33,Bait applied,2016-05-23 14:04:26
BAIT,40,40.718008702954,-73.99342724941,2016-05-13 11:45:57,Bait applied,2016-05-16 10:10:48
BAIT,41,40.718008702954,-73.99342724941,2016-05-13 11:15:00,Bait applied,2016-05-16 10:10:40
BAIT,39,40.718008702954,-73.99342724941,2016-05-12 13:50:46,Monitoring visit,2016-05-16 10:10:17
BAIT,40,40.718008702954,-73.99342724941,2016-05-12 13:20:10,Monitoring visit,2016-05-16 10:10:31
BAIT,38,40.718008702954,-73.99342724941,2016-05-05 10:50:10,Monitoring visit,2016-05-05 15:06:54
BAIT,39,40.718008702954,-73.99342724941,2016-05-05 10:20:05,Monitoring visit,2016-05-05 15:07:05
INITIAL,1,40.718008702954,-73.99342724941,2016-05-03 08:50:49,Passed Inspection,2016-05-16 14:23:55
BAIT,37,40.718008702954,-73.99342724941,2016-04-27 10:30:20,Bait applied,2016-05-02 15:13:10
BAIT,38,40.718008702954,-73.99342724941,2016-04-27 10:00:09,Bait applied,2016-05-02 15:13:26
BAIT,36,40.718008702954,-73.99342724941,2016-04-22 13:45:27,Bait applied,2016-04-26 10:11:28
BAIT,37,40.718008702954,-73.99342724941,2016-04-22 13:15:57,Bait applied,2016-04-26 10:12:14
BAIT,35,40.718008702954,-73.99342724941,2016-04-21 14:00:20,Monitoring visit,2016-04-22 08:50:28
BAIT,36,40.718008702954,-73.99342724941,2016-04-21 13:30:55,Monitoring visit,2016-04-22 08:50:17
BAIT,34,40.718008702954,-73.99342724941,2016-04-15 12:15:01,Bait applied,2016-04-18 10:01:10
BAIT,35,40.718008702954,-73.99342724941,2016-04-15 11:45:08,Bait applied,2016-04-18 10:01:26
BAIT,33,40.718008702954,-73.99342724941,2016-04-14 10:10:21,Monitoring visit,2016-04-15 08:01:43
BAIT,34,40.718008702954,-73.99342724941,2016-04-14 09:40:17,Monitoring visit,2016-04-15 08:01:56
BAIT,32,40.718008702954,-73.99342724941,2016-04-08 13:00:31,Bait applied,2016-04-11 09:11:55
BAIT,33,40.718008702954,-73.99342724941,2016-04-08 12:30:40,Bait applied,2016-04-11 09:12:07
BAIT,31,40.718008702954,-73.99342724941,2016-04-07 14:00:42,Monitoring visit,2016-04-08 09:32:56
BAIT,32,40.718008702954,-73.99342724941,2016-04-07 13:45:13,Monitoring visit,2016-04-08 09:33:11
BAIT,30,40.718008702954,-73.99342724941,2016-04-01 10:20:01,Bait applied,2016-04-07 08:25:32
BAIT,31,40.718008702954,-73.99342724941,2016-04-01 09:50:01,Bait applied,2016-04-07 08:26:16
BAIT,29,40.718008702954,-73.99342724941,2016-03-30 13:50:24,Monitoring visit,2016-03-31 09:43:32
BAIT,30,40.718008702954,-73.99342724941,2016-03-30 13:20:56,Monitoring visit,2016-03-31 09:43:43
BAIT,28,40.718008702954,-73.99342724941,2016-03-25 13:00:34,Bait applied,2016-03-30 11:07:37
BAIT,29,40.718008702954,-73.99342724941,2016-03-25 12:30:58,Bait applied,2016-03-30 11:07:48
BAIT,27,40.718008702954,-73.99342724941,2016-03-23 13:15:45,Monitoring visit,2016-03-25 11:45:45
BAIT,28,40.718008702954,-73.99342724941,2016-03-23 12:43:26,Monitoring visit,2016-03-25 11:45:29
BAIT,26,40.718008702954,-73.99342724941,2016-03-18 10:20:43,Bait applied,2016-03-21 08:24:35
BAIT,27,40.718008702954,-73.99342724941,2016-03-18 09:50:33,Bait applied,2016-03-21 08:24:48
BAIT,25,40.718008702954,-73.99342724941,2016-03-11 12:30:24,Bait applied,2016-03-12 09:01:32
BAIT,26,40.718008702954,-73.99342724941,2016-03-11 12:00:33,Bait applied,2016-03-12 09:01:48
BAIT,24,40.718008702954,-73.99342724941,2016-03-10 13:45:40,Monitoring visit,2016-03-11 12:43:48
BAIT,25,40.718008702954,-73.99342724941,2016-03-10 13:15:15,Monitoring visit,2016-03-11 12:43:35
BAIT,23,40.718008702954,-73.99342724941,2016-01-22 13:40:55,Bait applied,2016-01-22 15:10:59
BAIT,24,40.718008702954,-73.99342724941,2016-01-22 13:20:24,Bait applied,2016-01-22 15:11:17
BAIT,22,40.718008702954,-73.99342724941,2016-01-12 10:30:50,Bait applied,2016-01-14 09:05:28
BAIT,23,40.718008702954,-73.99342724941,2016-01-12 10:00:31,Bait applied,2016-01-14 09:06:05
BAIT,21,40.718008702954,-73.99342724941,2016-01-11 10:30:39,Monitoring visit,2016-01-12 11:21:00
BAIT,22,40.718008702954,-73.99342724941,2016-01-11 10:00:33,Monitoring visit,2016-01-12 11:21:12
BAIT,20,40.718008702954,-73.99342724941,2015-11-20 10:30:11,Monitoring visit,2015-11-27 13:50:56
BAIT,21,40.718008702954,-73.99342724941,2015-11-20 10:00:00,Monitoring visit,2015-11-27 13:50:49
BAIT,37,40.718008702954,-73.99342724941,2015-11-14 07:30:06,Bait applied,2015-11-27 13:11:47
BAIT,36,40.718008702954,-73.99342724941,2015-11-07 07:30:31,Bait applied,2015-11-10 12:12:14
BAIT,35,40.718008702954,-73.99342724941,2015-11-06 09:30:58,Monitoring visit,2015-11-10 12:04:18
BAIT,34,40.718008702954,-73.99342724941,2015-10-31 07:30:08,Bait applied,2015-11-10 11:48:14
BAIT,33,40.718008702954,-73.99342724941,2015-10-30 13:40:02,Monitoring visit,2015-11-10 11:45:58
BAIT,32,40.718008702954,-73.99342724941,2015-10-24 07:30:12,Bait applied,2015-10-30 10:55:06
BAIT,19,40.718008702954,-73.99342724941,2015-10-23 10:30:16,Monitoring visit,2015-10-25 10:44:55
BAIT,20,40.718008702954,-73.99342724941,2015-10-23 10:00:51,Monitoring visit,2015-10-25 10:40:16
BAIT,1,40.718008702954,-73.99342724941,2015-10-17 11:12:00,Bait applied,2015-10-30 11:01:26
BAIT,18,40.718008702954,-73.99342724941,2015-10-16 10:30:07,Monitoring visit,2015-10-20 12:13:20
BAIT,19,40.718008702954,-73.99342724941,2015-10-16 09:30:06,Monitoring visit,2015-10-20 12:13:29
BAIT,31,40.718008702954,-73.99342724941,2015-10-10 07:30:09,Bait applied,2015-10-14 11:35:22
BAIT,17,40.718008702954,-73.99342724941,2015-10-09 11:00:52,Monitoring visit,2015-10-11 11:08:32
BAIT,18,40.718008702954,-73.99342724941,2015-10-09 10:30:35,Monitoring visit,2015-10-11 11:08:44
BAIT,30,40.718008702954,-73.99342724941,2015-10-04 07:30:30,Bait applied,2015-10-06 12:02:13
BAIT,29,40.718008702954,-73.99342724941,2015-09-27 07:30:18,Bait applied,2015-09-30 14:54:09
BAIT,28,40.718008702954,-73.99342724941,2015-09-19 07:30:30,Bait applied,2015-09-21 11:59:49
BAIT,17,40.718008702954,-73.99342724941,2015-09-18 10:10:10,Bait applied,2015-09-21 11:57:42
BAIT,16,40.718008702954,-73.99342724941,2015-09-11 11:30:19,Monitoring visit,2015-09-12 09:09:46
BAIT,16,40.718008702954,-73.99342724941,2015-09-11 11:00:27,Monitoring visit,2015-09-12 09:09:52
BAIT,27,40.718008702954,-73.99342724941,2015-09-05 07:30:35,Bait applied,2015-09-10 13:32:06
BAIT,15,40.718008702954,-73.99342724941,2015-09-03 10:30:56,Monitoring visit,2015-09-04 11:38:53
BAIT,15,40.718008702954,-73.99342724941,2015-09-03 10:00:52,Monitoring visit,2015-09-04 11:38:59
BAIT,26,40.718008702954,-73.99342724941,2015-08-29 07:30:32,Bait applied,2015-09-04 11:29:25
BAIT,14,40.718008702954,-73.99342724941,2015-08-27 10:30:02,Monitoring visit,2015-08-28 14:29:43
BAIT,14,40.718008702954,-73.99342724941,2015-08-27 10:00:14,Monitoring visit,2015-08-28 14:29:48
BAIT,25,40.718008702954,-73.99342724941,2015-08-22 07:00:51,Bait applied,2015-08-28 14:00:23
BAIT,13,40.718008702954,-73.99342724941,2015-08-20 10:30:31,Monitoring visit,2015-08-25 15:18:14
BAIT,13,40.718008702954,-73.99342724941,2015-08-20 10:00:10,Monitoring visit,2015-08-25 15:18:09
BAIT,24,40.718008702954,-73.99342724941,2015-08-16 10:30:01,Bait applied,2015-08-25 12:14:29
BAIT,12,40.718008702954,-73.99342724941,2015-08-13 11:40:28,Monitoring visit,2015-08-16 09:07:07
BAIT,12,40.718008702954,-73.99342724941,2015-08-13 11:10:02,Monitoring visit,2015-08-16 09:07:13
BAIT,23,40.718008702954,-73.99342724941,2015-08-09 07:00:22,Bait applied,2015-08-10 11:54:13
BAIT,11,40.718008702954,-73.99342724941,2015-08-06 10:20:45,Monitoring visit,2015-08-07 12:47:54
BAIT,11,40.718008702954,-73.99342724941,2015-08-06 09:50:22,Monitoring visit,2015-08-07 12:47:59
BAIT,22,40.718008702954,-73.99342724941,2015-08-02 07:00:05,Bait applied,2015-08-03 10:42:55
BAIT,10,40.718008702954,-73.99342724941,2015-07-30 10:35:29,Monitoring visit,2015-07-30 15:37:46
BAIT,10,40.718008702954,-73.99342724941,2015-07-30 10:05:48,Monitoring visit,2015-07-30 15:37:50
BAIT,21,40.718008702954,-73.99342724941,2015-07-25 07:00:33,Bait applied,2015-07-31 14:08:45
BAIT,9,40.718008702954,-73.99342724941,2015-07-24 10:30:54,Monitoring visit,2015-07-24 15:18:25
BAIT,9,40.718008702954,-73.99342724941,2015-07-24 10:00:35,Monitoring visit,2015-07-24 15:18:31
BAIT,20,40.718008702954,-73.99342724941,2015-07-18 07:00:33,Bait applied,2015-07-21 14:20:57
BAIT,8,40.718008702954,-73.99342724941,2015-07-17 09:50:05,Monitoring visit,2015-07-21 14:07:27
BAIT,8,40.718008702954,-73.99342724941,2015-07-17 09:20:26,Monitoring visit,2015-07-21 14:07:22
BAIT,19,40.718008702954,-73.99342724941,2015-07-11 07:00:41,Bait applied,2015-07-21 14:06:45
BAIT,7,40.718008702954,-73.99342724941,2015-07-10 09:50:35,Monitoring visit,2015-07-10 15:04:29
BAIT,7,40.718008702954,-73.99342724941,2015-07-10 09:20:16,Monitoring visit,2015-07-10 15:04:24
BAIT,18,40.718008702954,-73.99342724941,2015-07-06 09:00:56,Bait applied,2015-07-07 11:37:43
BAIT,6,40.718008702954,-73.99342724941,2015-07-02 10:00:59,Monitoring visit,2015-07-06 12:21:52
BAIT,6,40.718008702954,-73.99342724941,2015-07-02 09:30:03,Monitoring visit,2015-07-06 12:21:58
BAIT,17,40.718008702954,-73.99342724941,2015-06-27 12:30:33,Bait applied,2015-07-02 12:01:11
BAIT,5,40.718008702954,-73.99342724941,2015-06-19 10:00:01,Bait applied,2015-06-22 13:05:34
BAIT,5,40.718008702954,-73.99342724941,2015-06-19 09:30:39,Bait applied,2015-06-22 13:05:39
BAIT,16,40.718008702954,-73.99342724941,2015-06-18 09:05:21,Monitoring visit,2015-06-18 15:19:03
BAIT,4,40.718008702954,-73.99342724941,2015-06-12 11:10:10,Bait applied,2015-06-16 14:05:01
BAIT,4,40.718008702954,-73.99342724941,2015-06-12 10:50:47,Bait applied,2015-06-16 14:05:07
BAIT,15,40.718008702954,-73.99342724941,2015-06-11 09:00:16,Monitoring visit,2015-06-12 14:28:03
BAIT,3,40.718008702954,-73.99342724941,2015-06-05 10:40:25,Bait applied,2015-06-10 11:22:11
BAIT,3,40.718008702954,-73.99342724941,2015-06-05 10:20:53,Bait applied,2015-06-10 11:22:17
BAIT,2,40.718008702954,-73.99342724941,2015-06-04 10:40:32,Monitoring visit,2015-06-10 11:18:31
BAIT,2,40.718008702954,-73.99342724941,2015-06-04 10:20:52,Monitoring visit,2015-06-10 11:18:36
BAIT,1,40.718008702954,-73.99342724941,2015-05-27 11:40:26,Bait applied,2015-06-10 10:08:38
BAIT,1,40.718008702954,-73.99342724941,2015-05-27 11:20:23,Bait applied,2015-06-10 10:08:43
BAIT,3,40.718008702954,-73.99342724941,2015-05-02 12:30:09,Bait applied,2015-05-05 11:46:28
BAIT,3,40.718008702954,-73.99342724941,2015-05-02 12:15:12,Bait applied,2015-05-05 11:46:12
BAIT,2,40.718008702954,-73.99342724941,2015-04-25 13:00:36,Bait applied,2015-04-28 09:48:30
BAIT,2,40.718008702954,-73.99342724941,2015-04-25 13:00:36,Bait applied,2015-04-28 09:48:45
INITIAL,1,40.718008702954,-73.99342724941,2015-04-21 16:45:53,Active Rat Signs,2015-04-22 13:28:56
BAIT,1,40.718008702954,-73.99342724941,2015-04-18 12:30:04,Bait applied,2015-04-20 11:22:39
BAIT,1,40.718008702954,-73.99342724941,2015-04-18 12:30:04,Bait applied,2015-04-20 11:22:51
BAIT,14,40.718008702954,-73.99342724941,2015-04-17 13:00:25,Monitoring visit,2015-04-17 15:16:33
BAIT,13,40.718008702954,-73.99342724941,2015-03-24 09:00:19,Monitoring visit,2015-03-31 11:36:19
BAIT,12,40.718008702954,-73.99342724941,2015-03-17 09:00:06,Bait applied,2015-03-23 09:31:43
BAIT,11,40.718008702954,-73.99342724941,2015-03-13 08:45:07,Bait applied,2015-03-18 12:47:51
BAIT,10,40.718008702954,-73.99342724941,2015-02-19 09:00:36,Bait applied,2015-03-02 12:41:55
BAIT,9,40.718008702954,-73.99342724941,2015-01-12 09:30:23,Bait applied,2015-01-14 11:48:46
BAIT,8,40.718008702954,-73.99342724941,2015-01-02 09:30:59,Bait applied,2015-01-05 08:06:00
BAIT,7,40.718008702954,-73.99342724941,2014-12-29 09:45:11,Monitoring visit,2015-01-02 09:25:12
BAIT,6,40.718008702954,-73.99342724941,2014-12-22 08:30:26,Bait applied,2014-12-23 12:22:48
BAIT,5,40.718008702954,-73.99342724941,2014-12-15 10:00:24,Monitoring visit,2014-12-19 11:19:13
BAIT,4,40.718008702954,-73.99342724941,2014-12-08 11:00:47,Bait applied,2014-12-09 08:44:58
BAIT,3,40.718008702954,-73.99342724941,2014-12-05 09:00:39,Monitoring visit,2014-12-08 14:39:25
BAIT,2,40.718008702954,-73.99342724941,2014-12-01 09:30:51,Bait applied,2014-12-04 10:27:25
BAIT,1,40.718008702954,-73.99342724941,2014-11-20 08:30:08,Bait applied,2014-11-21 15:23:00
INITIAL,1,40.718008702954,-73.99342724941,2014-11-12 13:50:24,Active Rat Signs,2014-11-14 15:02:39
INITIAL,1,40.718008702954,-73.99342724941,2014-04-11 14:17:01,Active Rat Signs,2014-04-15 11:44:35
BAIT,5,40.718008702954,-73.99342724941,2013-11-23 14:00:30,Monitoring visit,2013-12-02 08:12:30
BAIT,4,40.718008702954,-73.99342724941,2013-11-10 14:15:26,Bait applied,2013-11-19 08:11:14
BAIT,3,40.718008702954,-73.99342724941,2013-10-27 15:00:05,Bait applied,2013-11-04 07:43:14
BAIT,2,40.718008702954,-73.99342724941,2013-10-20 14:40:32,Bait applied,2013-10-25 13:55:33
BAIT,1,40.718008702954,-73.99342724941,2013-10-19 15:15:34,Monitoring visit,2013-10-22 12:36:18
BAIT,1,40.718008702954,-73.99342724941,2013-10-19 14:35:27,Monitoring visit,2013-10-22 12:36:02
BAIT,2,40.718008702954,-73.99342724941,2013-10-06 14:05:36,Bait applied,2013-10-09 08:11:03
BAIT,1,40.718008702954,-73.99342724941,2013-09-29 14:35:07,Bait applied,2013-10-04 07:42:59
INITIAL,1,40.718008702954,-73.99342724941,2013-03-29 14:50:10,Active Rat Signs,2013-04-05 11:58:34
INITIAL,1,40.718008702954,-73.99342724941,2012-05-10 14:34:56,Active Rat Signs,2012-05-21 15:38:26
INITIAL,1,40.718008702954,-73.99342724941,2011-04-29 11:04:50,Active Rat Signs,2011-04-29 14:50:37
INITIAL,1,40.718008702954,-73.99342724941,2011-04-15 15:31:16,Active Rat Signs,2011-04-19 12:39:18
INITIAL,1,40.718008702954,-73.99342724941,2011-04-14 13:29:18,Active Rat Signs,2011-04-15 10:31:36
INITIAL,1,40.718008702954,-73.99342724941,2010-01-22 11:06:30,Active Rat Signs,2010-02-01 15:43:23
