inspection_type,job_progress,latitude,longitude,inspection_date,result,approved_date
BAIT,15,40.715450766367,-73.999538265827,2018-05-24 10:00:57,Bait applied,2018-06-06 14:25:58
BAIT,14,40.715450766367,-73.999538265827,2018-05-15 10:00:34,Bait applied,2018-06-06 14:25:32
BAIT,13,40.715450766367,-73.999538265827,2018-05-09 10:00:00,Bait applied,2018-06-06 14:25:05
BAIT,12,40.715450766367,-73.999538265827,2018-05-01 10:30:46,Bait applied,2018-05-08 14:22:18
BAIT,11,40.715450766367,-73.999538265827,2018-04-26 10:30:04,Bait applied,2018-05-08 14:21:58
BAIT,10,40.715450766367,-73.999538265827,2018-04-24 10:30:46,Bait applied,2018-05-08 14:21:32
BAIT,9,40.715450766367,-73.999538265827,2018-04-23 10:30:46,Bait applied,2018-05-08 14:21:12
BAIT,8,40.715450766367,-73.999538265827,2018-04-20 10:30:12,Bait applied,2018-04-24 10:53:28
BAIT,7,40.715450766367,-73.999538265827,2018-04-19 10:30:44,Bait applied,2018-04-24 10:50:28
BAIT,6,40.715450766367,-73.999538265827,2018-03-29 10:45:57,Bait applied,2018-04-03 14:52:27
INITIAL,1,40.715450766367,-73.999538265827,2018-03-14 11:31:18,Active Rat Signs,2018-03-20 17:28:23
BAIT,5,40.715450766367,-73.999538265827,2018-03-12 12:55:39,Monitoring visit,2018-03-16 09:42:02
BAIT,4,40.715450766367,-73.999538265827,2018-03-05 09:00:51,Bait applied,2018-03-08 15:28:57
BAIT,3,40.715450766367,-73.999538265827,2018-02-23 10:40:39,Monitoring visit,2018-02-27 07:55:49
BAIT,2,40.715450766367,-73.999538265827,2018-02-16 10:30:52,Monitoring visit,2018-02-23 09:20:41
BAIT,1,40.715450766367,-73.999538265827,2018-01-16 10:00:51,Bait applied,2018-02-02 12:27:23
BAIT,88,40.715450766367,-73.999538265827,2017-09-18 10:15:47,Bait applied,2017-09-25 10:19:00
INITIAL,1,40.715450766367,-73.999538265827,2017-08-30 10:40:48,Active Rat Signs,2017-09-05 12:41:11
BAIT,87,40.715450766367,-73.999538265827,2017-08-24 12:15:57,Bait applied,2017-08-25 15:17:04
BAIT,86,40.715450766367,-73.999538265827,2017-08-17 09:35:06,Monitoring visit,2017-08-23 11:56:22
BAIT,85,40.715450766367,-73.999538265827,2017-07-28 12:00:30,Bait applied,2017-08-01 09:46:35
BAIT,84,40.715450766367,-73.999538265827,2017-07-14 09:30:11,Bait applied,2017-07-18 09:43:07
BAIT,83,40.715450766367,-73.999538265827,2017-06-27 13:15:24,Bait applied,2017-06-27 10:28:39
BAIT,82,40.715450766367,-73.999538265827,2017-06-09 09:30:41,Monitoring visit,2017-06-20 09:07:29
BAIT,81,40.715450766367,-73.999538265827,2017-05-19 09:30:08,Monitoring visit,2017-05-22 07:31:13
BAIT,80,40.715450766367,-73.999538265827,2017-05-11 12:00:20,Monitoring visit,2017-05-12 08:53:10
BAIT,79,40.715450766367,-73.999538265827,2017-04-27 10:15:35,Bait applied,2017-05-02 08:06:39
BAIT,78,40.715450766367,-73.999538265827,2017-04-20 11:09:04,Monitoring visit,2017-04-21 08:04:15
BAIT,77,40.715450766367,-73.999538265827,2017-04-07 12:00:57,Monitoring visit,2017-04-10 15:14:09
BAIT,76,40.715450766367,-73.999538265827,2017-03-31 13:05:35,Monitoring visit,2017-04-04 10:13:38
BAIT,75,40.715450766367,-73.999538265827,2017-02-24 13:06:00,Monitoring visit,2017-03-01 11:58:32
BAIT,74,40.715450766367,-73.999538265827,2017-02-17 12:55:45,Monitoring visit,2017-02-22 08:11:49
BAIT,73,40.715450766367,-73.999538265827,2017-02-03 12:05:58,Monitoring visit,2017-02-07 14:03:13
BAIT,72,40.715450766367,-73.999538265827,2017-01-25 10:50:25,Monitoring visit,2017-01-26 09:25:01
BAIT,71,40.715450766367,-73.999538265827,2017-01-17 12:45:58,Monitoring visit,2017-01-19 10:38:51
BAIT,70,40.715450766367,-73.999538265827,2017-01-13 11:30:31,Monitoring visit,2017-01-17 08:37:11
BAIT,69,40.715450766367,-73.999538265827,2017-01-06 14:05:09,Monitoring visit,2017-01-09 09:22:40
INITIAL,1,40.715450766367,-73.999538265827,2017-01-06 11:16:46,Active Rat Signs,2017-01-09 11:23:45
BAIT,68,40.715450766367,-73.999538265827,2016-12-29 11:26:10,Monitoring visit,2016-12-30 09:30:35
BAIT,67,40.715450766367,-73.999538265827,2016-12-22 12:59:15,Monitoring visit,2016-12-22 15:14:04
BAIT,66,40.715450766367,-73.999538265827,2016-12-14 13:55:32,Monitoring visit,2016-12-15 09:30:36
BAIT,65,40.715450766367,-73.999538265827,2016-11-21 13:10:30,Monitoring visit,2016-11-22 08:40:41
BAIT,64,40.715450766367,-73.999538265827,2016-11-18 11:45:24,Monitoring visit,2016-11-21 07:53:52
BAIT,63,40.715450766367,-73.999538265827,2016-11-17 13:30:24,Monitoring visit,2016-11-21 07:53:30
BAIT,62,40.715450766367,-73.999538265827,2016-11-16 12:00:28,Monitoring visit,2016-11-17 10:50:45
BAIT,61,40.715450766367,-73.999538265827,2016-11-15 11:40:12,Monitoring visit,2016-11-17 10:50:38
BAIT,60,40.715450766367,-73.999538265827,2016-11-14 13:45:41,Monitoring visit,2016-11-15 07:49:25
BAIT,59,40.715450766367,-73.999538265827,2016-11-10 12:00:45,Monitoring visit,2016-11-14 08:08:12
BAIT,58,40.715450766367,-73.999538265827,2016-11-09 13:20:12,Monitoring visit,2016-11-09 15:04:02
BAIT,57,40.715450766367,-73.999538265827,2016-11-07 11:50:51,Monitoring visit,2016-11-09 08:28:21
BAIT,56,40.715450766367,-73.999538265827,2016-11-04 12:30:51,Monitoring visit,2016-11-09 08:28:09
BAIT,55,40.715450766367,-73.999538265827,2016-11-03 12:15:31,Monitoring visit,2016-11-09 08:27:55
